Sample in Buffer	Sample in Window	addra_0	douta_0m	douta_1m	douta_2m	douta_3m	douta_4m	douta_5m	douta_6m	douta_7m
865	865	05	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
866	866	05	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
867	867	05	041B07	0C8E5F	0D32EE	1DD50D	0A1860	1EDC08	1B4284	03AD53	
868	868	05	041B07	0C8E5F	0D32EE	1DD50D	0A1860	1EDC08	1B4284	03AD53	
869	869	05	041B07	0C8E5F	0D32EE	1DD50D	0A1860	1EDC08	1B4284	03AD53	
870	870	05	041B07	0C8E5F	0D32EE	1DD50D	0A1860	1EDC08	1B4284	03AD53	
871	871	05	041B07	0C8E5F	0D32EE	05D204	0A1860	1EDC08	1B4284	03AD53	
872	872	05	041B07	0C8E5F	0D32EE	05D204	0A1860	1EDC08	1B4284	03AD53	
873	873	05	041B07	0C8E5F	0D32EE	05D204	0A1860	1EDC08	1B4284	078187	
874	874	05	041B07	0C8E5F	0D32EE	05D204	0A1860	1EDC08	1B4284	078187	
875	875	05	0C6E05	0C8E5F	0D32EE	05D204	0A1860	1EDC08	1B4284	078187	
876	876	05	0C6E05	0C8E5F	0D32EE	05D204	0A1860	1EDC08	1B4284	078187	
877	877	05	0C6E05	00B080	0D32EE	05D204	0A1860	1EDC08	1B4284	078187	
878	878	05	0C6E05	00B080	0D32EE	05D204	0A1860	1EDC08	1B4284	078187	
879	879	05	0C6E05	00B080	0D32EE	05D204	0A1860	1EDC08	1B4284	078187	
880	880	05	0C6E05	00B080	0D32EE	05D204	0A1860	1EDC08	1B4284	078187	
881	881	05	0C6E05	00B080	0D32EE	05D204	0A1860	02E50B	1B4284	078187	
882	882	05	0C6E05	00B080	0D32EE	05D204	0A1860	02E50B	1B4284	078187	
883	883	05	045414	00B080	0D32EE	05D204	0A1860	02E50B	1B4284	078187	
884	884	05	045414	00B080	0D32EE	05D204	0A1860	02E50B	1B4284	078187	
885	885	05	045414	00B080	05471C	05D204	0A1860	02E50B	1B4284	078187	
886	886	05	045414	00B080	05471C	05D204	0A1860	02E50B	1B4284	078187	
887	887	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
888	888	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
889	889	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
890	890	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
891	891	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
892	892	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
893	893	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
894	894	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
895	895	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
896	896	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
897	897	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
898	898	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
899	899	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
900	900	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
901	901	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
902	902	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
903	903	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
904	904	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
905	905	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
906	906	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
907	907	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
908	908	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
909	909	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
910	910	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
911	911	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
912	912	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
913	913	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
914	914	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
915	915	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
916	916	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
917	917	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
918	918	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
919	919	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
920	920	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
921	921	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
922	922	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
923	923	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
924	924	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
925	925	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
926	926	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
927	927	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
928	928	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
929	929	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
930	930	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
931	931	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
932	932	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
933	933	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
934	934	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
935	935	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
936	936	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
937	937	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
938	938	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
939	939	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
940	940	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
941	941	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
942	942	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
943	943	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
944	944	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
945	945	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
946	946	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
947	947	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
948	948	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
949	949	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
950	950	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
951	951	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
952	952	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
953	953	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
954	954	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
955	955	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
956	956	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
957	957	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
958	958	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
959	959	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
960	960	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
961	961	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
962	962	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
963	963	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
964	964	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
965	965	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
966	966	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
967	967	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
968	968	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
969	969	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
970	970	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
971	971	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
972	972	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
973	973	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
974	974	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
975	975	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
976	976	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
977	977	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
978	978	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
979	979	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
980	980	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
981	981	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
982	982	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
983	983	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
984	984	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
985	985	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
986	986	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
987	987	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
988	988	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
989	989	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
990	990	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
991	991	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
992	992	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
993	993	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
994	994	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
995	995	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
996	996	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
997	997	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
998	998	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
999	999	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1000	1000	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1001	1001	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1002	1002	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1003	1003	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1004	1004	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1005	1005	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1006	1006	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1007	1007	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1008	1008	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1009	1009	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1010	1010	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1011	1011	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1012	1012	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1013	1013	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1014	1014	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1015	1015	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1016	1016	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1017	1017	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1018	1018	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1019	1019	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1020	1020	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1021	1021	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1022	1022	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
1023	1023	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
